acta,codigo,maduro,edmundo,otros,total_validos,total_nulo,total_invalido
752341_189221_0049Acta0042.jpg,020302028.08.1.0001,53,405,7,465,0,0
752341_234211_0129Acta0122.jpg,020302085.01.1.0001,128,137,8,273,0,0
752341_270236_0070Acta0063.jpg,020302002.03.1.0001,166,276,11,453,0,0
752341_274369_0158Acta0151.jpg,020302041.05.1.0001,190,396,18,604,0,0
752341_350046_0187Acta0180.jpg,020302040.02.1.0001,191,318,25,534,0,0
752341_379755_0046Acta0039.jpg,020302013.05.1.0001,167,409,12,588,0,0
752341_397063_0173Acta0166.jpg,020302038.05.1.0001,120,407,18,545,1,1
752341_490389_0118Acta0111.jpg,020302029.01.1.0001,151,407,20,578,0,0
752341_523605_0048Acta0041.jpg,020302028.01.1.0001,52,446,5,503,0,0
752341_533365_0169Acta0162.jpg,020302038.01.1.0001,124,410,16,550,0,0
752341_570291_0214Acta0207.jpg,020302017.02.1.0001,62,361,13,436,0,0
752341_573445_0116Acta0109.jpg,020302064.02.1.0001,146,396,11,553,0,0
752341_619844_0145Acta0138.jpg,020302032.03.1.0001,138,368,19,525,0,0
752341_651669_0128Acta0121.jpg,020306004.04.1.0001,185,263,8,456,0,0
752341_665509_0216Acta0209.jpg,020305001.01.1.0001,310,251,19,580,0,0
752341_712581_0066Acta0059.jpg,020302001.03.1.0001,156,382,12,550,0,0
752341_750318_0034Acta0027.jpg,020302024.01.1.0001,139,442,13,594,0,0
752341_777172_0020Acta0013.jpg,020302034.01.1.0001,94,281,8,383,0,0
752341_805147_0097Acta0090.jpg,020302043.01.1.0001,174,139,17,330,0,0
752341_909467_0119Acta0112.jpg,020302029.03.1.0001,157,407,18,582,0,0
753682_427420_0117Acta0066.jpg,150702001.01.1.0001,126,364,10,500,1,1
753682_551788_0121Acta0070.jpg,150701001.03.1.0001,126,416,22,564,0,0
753682_781997_0116Acta0065.jpg,150702001.03.1.0001,127,357,9,493,0,0
758385_085221_1063Acta0086.jpg,132001007.01.1.0001,286,200,11,497,0,0
758385_129276_1005Acta0035.jpg,130203001.02.1.0001,163,329,14,506,1,1
758385_139460_1076Acta0092.jpg,130601002.01.1.0001,198,224,17,439,0,0
758385_269490_1083Acta0094.jpg,130605001.01.1.0001,308,255,23,586,0,0
758385_352296_1012Acta0041.jpg,131401003.02.1.0001,252,247,16,515,0,0
758385_425151_1077Acta0092.jpg,130601002.02.1.0001,166,245,12,423,0,0
758385_438624_1125Acta0114.jpg,132102001.01.1.0001,152,173,11,336,0,0
758385_445126_1114Acta0104.jpg,131401002.03.1.0001,225,259,9,493,0,0
758385_483040_1018Acta0047.jpg,131401002.01.1.0001,202,250,13,465,0,0
758385_517271_1111Acta0102.jpg,132101003.03.1.0001,263,160,22,445,0,0
758385_547559_1011Acta0040.jpg,131401007.01.1.0001,288,90,11,389,0,0
758385_608492_1017Acta0046.jpg,131401002.02.1.0001,210,259,12,481,0,0
758385_675965_1091Acta0097.jpg,130601001.02.1.0001,198,296,13,507,0,0
758385_696738_1048Acta0075.jpg,132001012.05.1.0001,212,221,19,452,0,0
768831_050569_0207Acta0174.jpg,110201010.03.1.0001,56,375,8,439,0,0
768831_059011_0128Acta0104.jpg,110201014.04.1.0001,26,373,3,402,0,0
768831_060658_0189Acta0156.jpg,110201007.02.1.0001,77,388,17,482,0,0
768831_129117_0169Acta0136.jpg,110202026.01.1.0001,44,416,3,463,0,0
768831_152598_0195Acta0162.jpg,110201036.03.1.0001,173,462,21,656,0,0
768831_190342_0116Acta0092.jpg,110201033.02.1.0001,86,303,14,403,0,0
768831_211964_0196Acta0163.jpg,110201036.01.1.0001,177,462,16,655,0,0
768831_315860_0127Acta0103.jpg,110201049.03.1.0001,73,380,5,458,0,0
768831_321938_0133Acta0109.jpg,110201014.02.1.0001,29,400,4,433,0,0
768831_348635_0210Acta0177.jpg,110201010.04.1.0001,56,398,4,458,0,0
768831_419788_0124Acta0100.jpg,110201049.02.1.0001,75,362,5,442,1,1
768831_424749_0193Acta0160.jpg,110201007.04.1.0001,85,341,10,436,0,0
768831_502499_0214Acta0181.jpg,110201024.03.1.0001,98,430,10,538,0,0
768831_544490_0119Acta0095.jpg,110201022.01.1.0001,73,370,8,451,0,0
768831_563117_0123Acta0099.jpg,110201049.01.1.0001,68,398,10,476,0,0
768831_589921_0136Acta0112.jpg,110201040.01.1.0001,126,256,4,386,0,0
768831_624183_0216Acta0183.jpg,110201042.02.1.0001,102,402,14,518,0,0
768831_691031_0114Acta0090.jpg,110201004.01.1.0001,75,419,10,504,0,0
768831_733009_0126Acta0102.jpg,110201049.04.1.0001,63,390,10,463,0,0
768831_781568_0120Acta0096.jpg,110201022.02.1.0001,58,393,4,455,0,0
768831_846481_0209Acta0176.jpg,110201010.02.1.0001,56,383,9,448,0,0
768831_876623_0132Acta0108.jpg,110201014.03.1.0001,35,369,8,412,0,0
768831_897409_0153Acta0123.jpg,110202031.03.1.0001,94,383,8,485,0,0
770496_097097_0025Acta0025.jpg,110601002.01.1.0001,188,404,20,612,0,0
770496_102189_0100Acta0100.jpg,110601004.01.1.0001,109,412,8,529,0,0
770496_109046_0087Acta0087.jpg,110601017.05.1.0001,181,406,11,598,0,0
770496_167735_0167Acta0167.jpg,110601009.04.1.0001,129,476,3,608,0,0
770496_242343_0091Acta0091.jpg,110601013.02.1.0001,114,497,15,626,0,0
770496_246031_0011Acta0011.jpg,110601011.04.1.0001,135,436,10,581,0,0
770496_288697_0125Acta0125.jpg,110615002.01.1.0001,207,293,9,509,0,0
770496_298873_0092Acta0092.jpg,110601013.03.1.0001,124,482,13,619,0,0
770496_310322_0107Acta0107.jpg,110614005.01.1.0001,96,298,12,406,0,0
770496_319334_0119Acta0119.jpg,110609001.01.1.0001,191,295,7,493,0,0
770496_359286_0098Acta0098.jpg,110601031.03.1.0001,176,274,8,458,0,0
770496_404282_0090Acta0090.jpg,110601013.01.1.0001,121,501,14,636,0,0
770496_463514_0067Acta0067.jpg,110606001.02.1.0001,119,344,10,473,0,0
770496_506672_0154Acta0154.jpg,110612003.03.1.0001,58,415,21,494,0,0
770496_517854_0244Acta0244.jpg,110614004.01.1.0001,71,295,27,393,0,0
770496_584910_0182Acta0182.jpg,110601001.02.1.0001,102,447,4,553,0,0
770496_585724_0159Acta0159.jpg,110616003.01.1.0001,163,178,7,348,0,0
770496_663797_0212Acta0212.jpg,110601041.01.1.0001,161,382,12,555,0,0
770496_693860_0041Acta0041.jpg,110601018.03.1.0001,53,394,0,447,0,0
770496_797786_0191Acta0191.jpg,110601052.01.1.0001,224,312,9,545,0,0
770496_808776_0199Acta0199.jpg,110617003.01.1.0001,36,53,0,89,0,0
770496_815879_0083Acta0083.jpg,110601017.01.1.0001,160,433,8,601,0,0
770496_936246_0031Acta0031.jpg,110601024.02.1.0001,73,476,8,557,0,0
770496_982965_0020Acta0020.jpg,110601044.01.1.0001,369,214,9,592,0,0
771068_012227_0177Acta0175.jpg,041001016.01.1.0001,151,424,18,593,0,0
771068_073227_0235Acta0233.jpg,041701021.01.1.0001,188,390,17,595,0,0
771068_105659_0134Acta0132.jpg,040902021.01.1.0001,138,354,16,508,0,0
771068_137563_0286Acta0284.jpg,041702007.01.1.0001,154,278,15,447,0,0
771068_225927_0205Acta0203.jpg,041701006.03.1.0001,154,366,31,551,0,0
771068_250387_0273Acta0271.jpg,041702003.02.1.0001,147,391,23,561,0,0
771068_277266_0158Acta0156.jpg,040902022.04.1.0001,108,373,13,494,0,0
771068_334753_0145Acta0143.jpg,040901003.01.1.0001,84,380,22,486,0,0
771068_429524_0210Acta0208.jpg,041701007.03.1.0001,148,393,22,563,0,0
771068_436197_0106Acta0104.jpg,040902003.02.1.0001,160,327,27,514,0,0
771068_462007_0214Acta0212.jpg,041701009.02.1.0001,100,344,16,460,0,0
771068_468578_0315Acta0313.jpg,041703003.04.1.0001,152,315,19,486,0,0
771068_497738_0206Acta0204.jpg,041701006.04.1.0001,148,343,25,516,0,0
771068_712773_0192Acta0190.jpg,041701002.01.1.0001,129,268,23,420,0,0
771068_725168_0176Acta0174.jpg,041001014.03.1.0001,154,325,14,493,0,0
771068_776618_0338Acta0336.jpg,040102001.02.1.0001,164,286,16,466,0,0
771068_885273_0270Acta0268.jpg,041702001.03.1.0001,107,412,14,533,0,0
771068_906180_0123Acta0121.jpg,040901002.02.1.0001,100,321,14,435,0,0
771068_915324_0326Acta0324.jpg,040902027.01.1.0001,137,281,15,433,0,0
771068_930064_0283Acta0281.jpg,041702006.01.1.0001,122,309,17,448,0,0
771437_119819_0029Acta0029.jpg,080301002.01.1.0001,201,441,19,661,0,0
771437_805715_0039Acta0039.jpg,080301001.01.1.0001,214,352,17,583,0,0
771727_204732_0142Acta0142.jpg,160901016.01.1.0001,144,144,2,290,0,0
771727_222265_0110Acta0110.jpg,160704003.01.1.0001,250,326,4,580,0,0
771727_301583_0155Acta0155.jpg,160901002.01.1.0001,140,490,15,645,0,0
771727_486139_0064Acta0064.jpg,160701001.01.1.0001,181,166,2,349,0,0
771727_561238_0144Acta0144.jpg,160901018.01.1.0001,210,187,9,406,0,0
771727_587582_0157Acta0157.jpg,160901015.01.1.0001,148,260,18,426,0,0
771727_642999_0169Acta0169.jpg,160305002.01.1.0001,210,231,12,453,0,0
771727_772332_0067Acta0067.jpg,160702005.01.1.0001,111,132,2,245,0,0
771727_800047_0181Acta0181.jpg,160302002.01.1.0001,109,86,1,196,0,0
771727_841917_0125Acta0125.jpg,160706001.01.1.0001,76,218,3,297,0,0
772156_003157_0101Acta0101.jpg,210303013.01.1.0001,117,146,1,264,0,0
772156_026384_0174Acta0174.jpg,210305025.01.1.0001,283,180,14,477,0,0
772156_059622_0130Acta0130.jpg,210302001.01.1.0001,116,335,2,453,0,0
772156_089925_0089Acta0089.jpg,210303005.01.1.0001,64,261,1,326,0,0
772156_120999_0152Acta0152.jpg,210305001.01.1.0001,101,452,7,560,0,0
772156_225154_0124Acta0124.jpg,210301004.02.1.0001,104,407,1,512,0,0
772156_231359_0082Acta0082.jpg,210305008.05.1.0001,95,497,5,597,0,0
772156_329767_0158Acta0158.jpg,210305013.01.1.0001,73,245,1,319,0,0
772156_392987_0106Acta0106.jpg,210303010.01.1.0001,107,198,7,312,0,0
772156_664473_0140Acta0140.jpg,210302010.01.1.0001,103,83,8,194,0,0
772156_758178_0110Acta0110.jpg,210303018.01.1.0001,145,309,5,459,0,0
772448_042310_0107Acta0107.jpg,110101012.01.1.0001,103,171,6,280,0,0
772448_049774_0071Acta0071.jpg,110102002.01.1.0001,269,316,11,596,0,0
772448_228481_0027Acta0027.jpg,110205003.03.1.0001,108,336,10,454,0,0
772448_344996_0100Acta0100.jpg,110101010.01.1.0001,242,162,17,421,0,0
772448_352996_0019Acta0019.jpg,110205012.02.1.0001,189,418,24,631,0,0
772448_364892_0015Acta0015.jpg,110205007.04.1.0001,120,399,9,528,0,0
772448_564435_0064Acta0064.jpg,110206006.03.1.0001,138,398,14,550,1,1
772448_571718_0032Acta0032.jpg,110206004.02.1.0001,250,394,40,684,0,0
772448_617433_0060Acta0060.jpg,110206006.02.1.0001,160,374,20,554,0,0
772448_723711_0092Acta0092.jpg,110102010.01.1.0001,284,395,29,708,0,0
772584_076164_0175Acta0164.jpg,210407007.01.1.0001,167,334,9,510,1,1
772584_126767_0094Acta0083.jpg,210404014.01.1.0001,238,238,6,482,0,0
772584_141662_0069Acta0058.jpg,210404015.01.1.0001,406,299,13,718,0,0
772584_152184_0144Acta0133.jpg,210402006.03.1.0001,134,364,10,508,0,0
772584_252524_0198Acta0187.jpg,210407010.03.1.0001,218,172,4,394,0,0
772584_275944_0062Acta0051.jpg,210404004.01.1.0001,184,394,4,582,1,1
772584_279939_0197Acta0186.jpg,210407010.02.1.0001,229,172,4,405,0,0
772584_326015_0089Acta0078.jpg,210404003.01.1.0001,336,256,16,608,0,0
772584_366897_0134Acta0123.jpg,210402005.01.1.0001,304,274,9,587,0,0
772584_474564_0106Acta0095.jpg,210405003.02.1.0001,258,215,5,478,0,0
772584_629022_0077Acta0066.jpg,210404005.03.1.0001,221,266,3,490,0,0
772584_653628_0160Acta0149.jpg,210402002.03.1.0001,133,313,10,456,0,0
772584_800194_0145Acta0134.jpg,210402006.04.1.0001,128,368,11,507,0,0
772584_955713_0176Acta0165.jpg,210407007.02.1.0001,149,352,9,510,0,0
782587_499282_0029Acta0029.jpg,100201004.03.1.0001,160,362,15,537,0,0
782587_525433_0033Acta0033.jpg,100201016.01.1.0001,272,311,12,595,0,0
782587_788348_0062Acta0062.jpg,101203001.01.1.0001,173,433,14,620,0,0
784821_079037_0170Acta0169.jpg,240111010.02.1.0001,223,361,25,609,0,0
784821_150678_0072Acta0071.jpg,240104010.04.1.0001,171,289,16,476,0,0
784821_207059_0167Acta0166.jpg,240111011.01.1.0001,187,405,11,603,0,0
784821_289822_0068Acta0067.jpg,240104010.02.1.0001,178,300,18,496,0,0
784821_326907_0081Acta0080.jpg,240104032.01.1.0001,171,271,17,459,0,0
784821_357967_0155Acta0154.jpg,240110010.03.1.0001,150,279,9,438,0,0
784821_403879_0071Acta0070.jpg,240104010.05.1.0001,177,303,13,493,0,0
784821_481348_0125Acta0124.jpg,240111015.03.1.0001,187,376,16,579,1,1
784821_496293_0046Acta0046.jpg,240104041.02.1.0001,198,209,14,421,0,0
784821_533149_0112Acta0111.jpg,240111003.03.1.0001,181,391,12,584,0,0
784821_598950_0055Acta0054.jpg,240104013.04.1.0001,194,357,16,567,0,0
784821_917853_0107Acta0106.jpg,240104018.01.1.0001,270,317,26,613,0,0
784821_956182_0124Acta0123.jpg,240111015.02.1.0001,182,388,14,584,0,0
784821_966000_0169Acta0168.jpg,240111010.01.1.0001,231,349,22,602,0,0
786908_022261_0079Acta0079.jpg,191904003.02.1.0001,184,239,10,433,0,0
786908_091346_0086Acta0086.jpg,191903002.03.1.0001,176,295,7,478,0,0
786908_102289_0143Acta0143.jpg,191003002.01.1.0001,146,122,7,275,0,0
786908_139183_0016Acta0016.jpg,191403001.02.1.0001,176,314,10,500,0,0
786908_163584_0037Acta0037.jpg,191401003.01.1.0001,103,282,0,385,0,0
786908_164631_0141Acta0141.jpg,191001010.01.1.0001,140,334,6,480,1,1
786908_167225_0056Acta0056.jpg,190901002.04.1.0001,102,290,3,395,0,0
786908_354849_0036Acta0036.jpg,191401003.02.1.0001,152,277,7,436,0,0
786908_438392_0118Acta0118.jpg,191502002.01.1.0001,134,152,3,289,0,0
786908_470444_0156Acta0156.jpg,191002001.01.1.0001,175,338,9,522,1,1
786908_470679_0057Acta0057.jpg,190901002.01.1.0001,114,299,3,416,0,0
786908_474498_0124Acta0124.jpg,191603001.02.1.0001,147,397,6,550,0,0
786908_497632_0110Acta0110.jpg,191504001.01.1.0001,183,159,6,348,0,0
786908_555143_0026Acta0026.jpg,191403002.02.1.0001,155,347,6,508,0,0
786908_557671_0085Acta0085.jpg,191902001.01.1.0001,208,196,5,409,0,0
786908_665755_0043Acta0043.jpg,191401005.02.1.0001,109,323,3,435,0,0
786908_754716_0129Acta0129.jpg,191602004.01.1.0001,231,217,5,453,0,0
786908_856114_0145Acta0145.jpg,191003001.01.1.0001,232,212,6,450,0,0
786908_918374_0029Acta0029.jpg,191401001.02.1.0001,150,388,6,544,0,0
786908_938029_0108Acta0108.jpg,191501001.01.1.0001,141,238,7,386,0,0
786908_964665_0027Acta0027.jpg,191403002.03.1.0001,169,353,10,532,0,0
788144_026373_0913Acta0523.jpg,180801026.03.1.0001,72,370,12,454,0,0
788144_028281_0499Acta0273.jpg,180803017.01.1.0001,49,472,9,530,0,0
788144_084978_0927Acta0535.jpg,180801011.01.1.0001,63,359,9,431,0,0
788144_092920_1014Acta0569.jpg,180803004.03.1.0001,73,357,3,433,0,0
788144_115122_0466Acta0258.jpg,180803008.03.1.0001,68,417,11,496,0,0
788144_118900_0610Acta0354.jpg,180803013.01.1.0001,44,412,3,459,0,0
788144_119462_0573Acta0328.jpg,182001012.01.1.0001,78,233,6,317,0,0
788144_149889_0577Acta0332.jpg,182001007.01.1.0001,39,168,1,208,0,0
788144_160686_0209Acta0122.jpg,180802012.07.1.0001,59,471,6,536,0,0
788144_171057_0274Acta0156.jpg,181001002.02.1.0001,84,475,8,567,0,0
788144_202791_0202Acta0117.jpg,180802012.04.1.0001,41,421,6,468,0,0
788144_278324_0655Acta0373.jpg,180801011.03.1.0001,58,386,11,455,0,0
788144_288871_0623Acta0359.jpg,180801012.03.1.0001,64,340,5,409,0,0
788144_292197_0291Acta0165.jpg,181001009.03.1.0001,110,393,9,512,0,0
788144_302951_0692Acta0388.jpg,180801008.01.1.0001,64,356,14,434,0,0
788144_305702_0282Acta0160.jpg,181001012.02.1.0001,128,394,16,538,0,0
788144_317302_0336Acta0194.jpg,181001004.04.1.0001,80,397,5,482,0,0
788144_362755_0132Acta0067.jpg,180803016.03.1.0001,99,380,10,489,2,2
788144_365027_0943Acta0543.jpg,180801025.03.1.0001,79,392,6,477,1,1
788144_375940_0550Acta0315.jpg,182002002.01.1.0001,47,285,6,338,0,0
788144_379960_1041Acta0583.jpg,180803002.02.1.0001,95,383,4,482,0,0
788144_392713_0889Acta0513.jpg,180802011.01.1.0001,52,412,5,469,0,0
788144_438090_0868Acta0503.jpg,180802016.02.1.0001,72,427,4,503,0,0
788144_445233_0891Acta0515.jpg,180802023.01.1.0001,89,468,6,563,0,0
788144_449693_1044Acta0584.jpg,180803002.05.1.0001,99,371,9,479,0,0
788144_458095_0521Acta0290.jpg,182003004.01.1.0001,88,483,9,580,0,0
788144_474313_0639Acta0365.jpg,180801001.01.1.0001,58,398,5,461,0,0
788144_503995_0599Acta0350.jpg,180803009.01.1.0001,67,440,12,519,0,0
788144_510460_0277Acta0158.jpg,181001013.01.1.0001,23,75,7,105,1,1
788144_532451_0657Acta0373.jpg,180801011.04.1.0001,55,391,7,453,0,0
788144_563984_0619Acta0356.jpg,180803012.01.1.0001,36,405,10,451,0,0
788144_609955_0189Acta0108.jpg,180802025.01.1.0001,89,369,6,464,0,0
788144_612415_0141Acta0074.jpg,180803029.02.1.0001,50,365,8,423,0,0
788144_614863_0778Acta0445.jpg,180301012.02.1.0001,46,270,8,324,0,0
788144_617249_0609Acta0354.jpg,180803013.02.1.0001,37,417,5,459,0,0
788144_619564_0860Acta0501.jpg,180802010.02.1.0001,53,492,10,555,0,0
788144_684431_0737Acta0415.jpg,180302003.02.1.0001,65,230,6,301,0,0
788144_698047_0149Acta0078.jpg,180802015.02.1.0001,58,369,9,436,0,0
788144_710071_0862Acta0501.jpg,180802010.01.1.0001,44,504,9,557,0,0
788144_717415_0641Acta0365.jpg,180801001.02.1.0001,62,402,5,469,0,0
788144_727055_0936Acta0542.jpg,180801025.01.1.0001,62,414,8,484,0,0
788144_734149_0903Acta0519.jpg,180802008.02.1.0001,36,406,5,447,0,0
788144_796866_0948Acta0546.jpg,180801010.01.1.0001,58,230,4,292,0,0
788144_796915_0679Acta0383.jpg,180801016.03.1.0001,63,374,10,447,0,0
788144_819082_0504Acta0275.jpg,180803019.02.1.0001,70,375,12,457,0,0
788144_853259_0515Acta0285.jpg,180803010.01.1.0001,75,442,5,522,0,0
788144_854916_0746Acta0424.jpg,180301001.01.1.0001,43,382,7,432,0,0
788144_868732_0166Acta0089.jpg,180802006.01.1.0001,41,463,6,510,0,0
788144_874093_0701Acta0394.jpg,180801035.02.1.0001,81,413,6,500,0,0
788144_893434_0398Acta0219.jpg,182801001.03.1.0001,92,366,11,469,0,0
788144_902214_0874Acta0507.jpg,180802001.03.1.0001,55,377,13,445,0,0
788144_926030_0861Acta0501.jpg,180802010.03.1.0001,44,515,5,564,0,0
788144_927570_0481Acta0264.jpg,180803014.04.1.0001,43,444,5,492,0,0
788144_933658_0615Acta0355.jpg,180803012.03.1.0001,53,418,6,477,0,0
788144_944242_0640Acta0365.jpg,180801001.03.1.0001,65,412,11,488,0,0
788144_972449_0205Acta0119.jpg,180802012.05.1.0001,62,430,5,497,0,0
788144_977336_0220Acta0130.jpg,180802018.01.1.0001,58,452,6,516,0,0
788144_998795_1033Acta0578.jpg,180803017.02.1.0001,62,465,11,538,0,0
788458_001353_0321Acta0257.jpg,020301013.05.1.0001,153,416,21,590,0,0
788458_018008_0210Acta0146.jpg,020301017.04.1.0001,122,379,17,518,0,0
788458_153240_0407Acta0343.jpg,020301003.02.1.0001,41,390,6,437,0,0
788458_154739_0216Acta0152.jpg,020301011.03.1.0001,110,428,12,550,0,0
788458_180567_0387Acta0323.jpg,021801002.02.1.0001,172,310,13,495,0,0
788458_229482_0393Acta0329.jpg,021801004.01.1.0001,190,355,19,564,0,0
788458_321543_0288Acta0224.jpg,020301028.01.1.0001,132,391,13,536,0,0
788458_482712_0195Acta0131.jpg,020301031.01.1.0001,159,342,17,518,0,0
788458_507822_0130Acta0066.jpg,021701001.02.1.0001,75,375,11,461,0,0
788458_542410_0227Acta0163.jpg,020301021.01.1.0001,178,390,16,584,0,0
788458_567113_0148Acta0084.jpg,021701002.02.1.0001,47,366,10,423,0,0
788458_569582_0356Acta0292.jpg,020301015.02.1.0001,133,355,13,501,0,0
788458_637823_0349Acta0285.jpg,021301086.02.1.0001,72,325,7,404,0,0
788458_658124_0171Acta0107.jpg,020301027.04.1.0001,146,370,21,537,0,0
788458_693446_0404Acta0340.jpg,020301010.02.1.0001,75,321,5,401,0,0
788458_708613_0175Acta0111.jpg,020301027.06.1.0001,147,412,21,580,0,0
788458_773477_0135Acta0071.jpg,021701007.02.1.0001,30,378,4,412,0,0
788458_780505_0134Acta0070.jpg,021701007.01.1.0001,58,389,5,452,0,0
788458_811376_0386Acta0322.jpg,021801001.03.1.0001,216,299,4,519,0,0
788458_852038_0126Acta0062.jpg,021702001.03.1.0001,54,342,7,403,0,0
788458_865683_0236Acta0172.jpg,020302028.03.1.0001,47,377,8,432,0,0
788458_867094_0323Acta0259.jpg,020301040.02.1.0001,131,476,18,625,0,0
788458_921189_0262Acta0198.jpg,020301026.03.1.0001,119,427,11,557,0,0
788458_930331_0405Acta0341.jpg,020301010.03.1.0001,88,324,10,422,0,0
788458_931447_0367Acta0303.jpg,020301053.01.1.0001,126,433,15,574,0,0
788458_978626_0384Acta0320.jpg,021801001.01.1.0001,160,347,5,512,0,0
788458_980997_0371Acta0307.jpg,020301029.01.1.0001,136,401,20,557,0,0
788458_985404_0297Acta0233.jpg,020301032.03.1.0001,127,353,8,488,0,0
788482_032121_0106Acta0106.jpg,110404001.02.1.0001,202,294,11,507,0,0
788482_072274_0034Acta0034.jpg,110401002.02.1.0001,135,461,11,607,0,0
788482_135593_0087Acta0087.jpg,110402001.02.1.0001,160,332,10,502,0,0
788482_200350_0108Acta0108.jpg,110404004.01.1.0001,291,72,30,393,0,0
788482_201807_0057Acta0057.jpg,110401037.01.1.0001,162,416,13,591,0,0
788482_225092_0114Acta0114.jpg,110405001.03.1.0001,162,439,15,616,0,0
788482_233841_0124Acta0124.jpg,110403003.02.1.0001,203,408,19,630,1,1
788482_283345_0064Acta0064.jpg,110401030.01.1.0001,162,298,16,476,0,0
788482_317341_0038Acta0038.jpg,110401011.01.1.0001,129,352,11,492,0,0
788482_448381_0105Acta0105.jpg,110404001.01.1.0001,215,316,6,537,1,1
788482_452876_0025Acta0025.jpg,110401002.03.1.0001,136,468,14,618,0,0
788482_572836_0095Acta0095.jpg,110404002.01.1.0001,143,266,13,422,0,0
788482_589261_0082Acta0082.jpg,110402005.01.1.0001,122,104,13,239,0,0
788482_604584_0069Acta0069.jpg,110401027.01.1.0001,49,42,1,92,0,0
788482_642041_0060Acta0060.jpg,110401039.01.1.0001,118,190,13,321,0,0
788482_672354_0033Acta0033.jpg,110401002.01.1.0001,138,442,15,595,0,0
788482_716711_0076Acta0076.jpg,110401009.01.1.0001,137,420,11,568,0,0
788482_751341_0072Acta0072.jpg,110401016.01.1.0001,357,133,9,499,0,0
788482_754032_0145Acta0145.jpg,110403005.02.1.0001,183,187,22,392,0,0
788482_818748_0083Acta0083.jpg,110402004.01.1.0001,184,381,27,592,0,0
788482_821963_0070Acta0070.jpg,110401019.01.1.0001,189,170,15,374,0,0
788482_839461_0130Acta0130.jpg,110407008.01.1.0001,186,195,14,395,0,0
788482_858412_0112Acta0112.jpg,110405001.01.1.0001,166,438,12,616,0,0
788482_966840_0077Acta0077.jpg,110401009.02.1.0001,114,436,11,561,1,1
A01950_004959_0366Acta0191.jpg,020601007.03.1.0001,116,351,7,474,0,0
A01950_044223_0258Acta0083.jpg,020101013.04.1.0001,130,336,13,479,1,1
A01950_077184_0507Acta0332.jpg,020102001.02.1.0001,148,343,16,507,0,0
A01950_128477_0479Acta0304.jpg,022001001.01.1.0001,265,328,6,599,0,0
A01950_185109_0342Acta0167.jpg,020201003.02.1.0001,169,309,12,490,0,0
A01950_216174_0313Acta0138.jpg,020801004.01.1.0001,334,263,6,603,0,0
A01950_225557_0386Acta0211.jpg,020601011.03.1.0001,139,278,13,430,0,0
A01950_230360_0419Acta0244.jpg,020601003.01.1.0001,95,300,10,405,1,1
A01950_240565_0309Acta0134.jpg,020803001.01.1.0001,270,258,5,533,0,0
A01950_242396_0241Acta0067.jpg,020101014.02.1.0001,76,279,13,368,0,0
A01950_251396_0322Acta0147.jpg,020802001.02.1.0001,279,335,3,617,0,0
A01950_291740_0242Acta0068.jpg,020101021.02.1.0001,138,396,11,545,0,0
A01950_298278_0346Acta0171.jpg,020201021.01.1.0001,181,223,20,424,0,0
A01950_324269_0426Acta0251.jpg,020101018.03.1.0001,105,380,9,494,0,0
A01950_424685_0379Acta0204.jpg,020601004.02.1.0001,158,353,8,519,0,0
A01950_437518_0387Acta0212.jpg,020601011.02.1.0001,135,268,10,413,0,0
A01950_512482_0392Acta0217.jpg,020601002.01.1.0001,85,393,8,486,0,0
A01950_529956_0245Acta0070.jpg,020101021.01.1.0001,133,386,16,535,0,0
A01950_581140_0470Acta0295.jpg,020101015.03.1.0001,58,343,13,414,0,0
A01950_629609_0316Acta0141.jpg,020801003.01.1.0001,215,266,8,489,0,0
A01950_682746_0445Acta0270.jpg,020101004.01.1.0001,145,311,13,469,0,0
A01950_688991_0372Acta0197.jpg,020601001.02.1.0001,124,323,8,455,0,0
A01950_720012_0324Acta0149.jpg,020201005.02.1.0001,138,291,12,441,0,0
A01950_732222_0364Acta0189.jpg,020601006.02.1.0001,173,343,13,529,0,0
A01950_819604_0448Acta0273.jpg,020101001.02.1.0001,96,421,12,529,0,0
A01950_875599_0377Acta0202.jpg,020601010.01.1.0001,105,329,13,447,0,0
A01950_909415_0449Acta0274.jpg,020101001.01.1.0001,84,394,10,488,0,0
A01950_932170_0502Acta0327.jpg,020101006.05.1.0001,96,347,10,453,0,0
A01950_944654_0403Acta0228.jpg,020201011.01.1.0001,89,70,8,167,0,0
A01950_962689_0380Acta0205.jpg,020601008.02.1.0001,174,348,16,538,0,0
A01950_965187_0368Acta0193.jpg,020601007.01.1.0001,133,330,15,478,0,0
A09535_076233_0936Acta0318.jpg,060304013.01.1.0001,68,329,4,401,0,0
A09535_208482_0959Acta0341.jpg,060304014.02.1.0001,62,348,4,414,1,1
A09535_474438_0999Acta0381.jpg,060306005.03.1.0001,127,288,21,436,0,0
A09535_495043_0831Acta0213.jpg,060301014.01.1.0001,78,247,6,331,0,0
A09535_500596_0980Acta0362.jpg,060303010.02.1.0001,113,428,8,549,0,0
A09535_655231_0919Acta0301.jpg,060301012.01.1.0001,122,342,12,476,1,1
A09535_695909_0918Acta0300.jpg,060304018.01.1.0001,95,193,13,301,0,0
A09535_698424_0951Acta0333.jpg,060304007.01.1.0001,40,400,5,445,0,0
A09535_718914_0938Acta0320.jpg,060304022.01.1.0001,25,265,8,298,0,0
